vaccine,country,year,coverage,coverage_subnat,age_first,age_last,mid_day
MCV1,GMB,2010,0.92,,,,
MCV1,GMB,2011,0.91,,,,
MCV1,GMB,2012,0.95,,,,
MCV1,GMB,2013,0.96,,,,
MCV1,GMB,2014,0.96,,,,
MCV1,GMB,2015,0.97,,,,
MCV1,GMB,2016,0.97,,,,
MCV1,GMB,2017,0.9,,,,
MCV1,GMB,2018,0.91,,,,
MCV1,GMB,2019,0.9135,,,,
MCV1,GMB,2020,0.9168,,,,
MCV1,GMB,2021,0.92,,,,
MCV1,GMB,2022,0.9231,,,,
MCV1,GMB,2023,0.9261,,,,
MCV1,GMB,2024,0.929,,,,
MCV1,GNB,1983,0.27,,,,
MCV1,GNB,1984,0.31,,,,
MCV1,GNB,1985,0.35,,,,
MCV1,GNB,1986,0.59,,,,
MCV1,GNB,1987,0.68,,,,
MCV1,GNB,1988,0.52,,,,
MCV1,GNB,1989,0.65,,,,
MCV1,GNB,1990,0.53,,,,
MCV1,GNB,1991,0.52,,,,
MCV1,GNB,1992,0.6,,,,
MCV1,GNB,1993,0.68,,,,
MCV1,GNB,1994,0.68,,,,
MCV1,GNB,1995,0.45,,,,
MCV1,GNB,1996,0.49,,,,
MCV1,GNB,1997,0.51,,,,
MCV1,GNB,1998,0.61,,,,
MCV1,GNB,1999,0.7,,,,
MCV1,GNB,2000,0.71,,,,
MCV1,GNB,2001,0.72,,,,
MCV1,GNB,2002,0.73,,,,
MCV1,GNB,2003,0.74,,,,
MCV1,GNB,2004,0.75,,,,
MCV1,GNB,2005,0.76,,,,
MCV1,GNB,2006,0.74,,,,
MCV1,GNB,2007,0.73,,,,
MCV1,GNB,2008,0.71,,,,
MCV1,GNB,2009,0.69,,,,
MCV1,GNB,2010,0.76,,,,
MCV1,GNB,2011,0.83,,,,
MCV1,GNB,2012,0.81,,,,
MCV1,GNB,2013,0.82,,,,
MCV1,GNB,2014,0.84,,,,
MCV1,GNB,2015,0.85,,,,
MCV1,GNB,2016,0.86,,,,
MCV1,GNB,2017,0.86,,,,
MCV1,GNB,2018,0.86,,,,
MCV1,GNB,2019,0.8614,,,,
MCV1,GNB,2020,0.8628,,,,
MCV1,GNB,2021,0.8642,,,,
MCV1,GNB,2022,0.8656,,,,
MCV1,GNB,2023,0.8669,,,,
MCV1,GNB,2024,0.8683,,,,
MCV1,GNQ,1985,0.11,,,,
MCV1,GNQ,1986,0.17,,,,
MCV1,GNQ,1987,0.32,,,,
MCV1,GNQ,1988,0.46,,,,
MCV1,GNQ,1989,0.18,,,,
MCV1,GNQ,1990,0.88,,,,
MCV1,GNQ,1991,0.85,,,,
MCV1,GNQ,1992,0.82,,,,
MCV1,GNQ,1993,0.79,,,,
MCV1,GNQ,1994,0.8,,,,
MCV1,GNQ,1995,0.81,,,,
MCV1,GNQ,1996,0.81,,,,
MCV1,GNQ,1997,0.82,,,,
MCV1,GNQ,1998,0.82,,,,
MCV1,GNQ,1999,0.51,,,,
MCV1,GNQ,2000,0.5,,,,
MCV1,GNQ,2001,0.5,,,,
MCV1,GNQ,2002,0.49,,,,
MCV1,GNQ,2003,0.48,,,,
MCV1,GNQ,2004,0.48,,,,
MCV1,GNQ,2005,0.47,,,,
MCV1,GNQ,2006,0.47,,,,
MCV1,GNQ,2007,0.46,,,,
MCV1,GNQ,2008,0.45,,,,
MCV1,GNQ,2009,0.45,,,,
MCV1,GNQ,2010,0.44,,,,
MCV1,GNQ,2011,0.46,,,,
MCV1,GNQ,2012,0.49,,,,
MCV1,GNQ,2013,0.51,,,,
MCV1,GNQ,2014,0.53,,,,
MCV1,GNQ,2015,0.5,,,,
MCV1,GNQ,2016,0.53,,,,
MCV1,GNQ,2017,0.53,,,,
MCV1,GNQ,2018,0.53,,,,
MCV1,GNQ,2019,0.53,,,,
MCV1,GNQ,2020,0.53,,,,
MCV1,GNQ,2021,0.53,,,,
MCV1,GNQ,2022,0.4928,,,,
MCV1,GNQ,2023,0.4928,,,,
MCV1,GNQ,2024,0.4928,,,,
MCV1,GRC,1984,0.75,,,,
MCV1,GRC,1985,0.77,,,,
MCV1,GRC,1986,0.39,,,,
MCV1,GRC,1987,0.81,,,,
MCV1,GRC,1988,0.82,,,,
MCV1,GRC,1989,0.76,,,,
MCV1,GRC,1990,0.76,,,,
MCV1,GRC,1991,0.72,,,,
MCV1,GRC,1992,0.72,,,,
MCV1,GRC,1993,0.72,,,,
MCV1,GRC,1994,0.7,,,,
MCV1,GRC,1995,0.7,,,,
MCV1,GRC,1996,0.9,,,,
MCV1,GRC,1997,0.9,,,,
MCV1,GRC,1998,0.89,,,,
MCV1,GRC,1999,0.88,,,,
MCV1,GRC,2000,0.89,,,,
MCV1,GRC,2001,0.91,,,,
MCV1,GRC,2002,0.92,,,,
MCV1,GRC,2003,0.94,,,,
MCV1,GRC,2004,0.95,,,,
MCV1,GRC,2005,0.96,,,,
MCV1,GRC,2006,0.98,,,,
MCV1,GRC,2007,0.99,,,,
MCV1,GRC,2008,0.99,,,,
MCV1,GRC,2009,0.99,,,,
MCV1,GRC,2010,0.99,,,,
MCV1,GRC,2011,0.99,,,,
MCV1,GRC,2012,0.99,,,,
MCV1,GRC,2013,0.99,,,,
MCV1,GRC,2014,0.97,,,,
MCV1,GRC,2015,0.97,,,,
MCV1,GRC,2016,0.97,,,,
MCV1,GRC,2017,0.97,,,,
MCV1,GRC,2018,0.97,,,,
MCV1,GRC,2019,0.97,,,,
MCV1,GRC,2020,0.97,,,,
MCV1,GRC,2021,0.97,,,,
MCV1,GRD,1982,0.05,,,,
MCV1,GRD,1983,0.0700000000000001,,,,
MCV1,GRD,1984,0.31,,,,
MCV1,GRD,1985,0.49,,,,
MCV1,GRD,1986,0.62,,,,
MCV1,GRD,1987,0.77,,,,
MCV1,GRD,1988,0.48,,,,
MCV1,GRD,1989,0.89,,,,
MCV1,GRD,1990,0.85,,,,
MCV1,GRD,1991,0.96,,,,
MCV1,GRD,1992,0.73,,,,
MCV1,GRD,1993,0.99,,,,
MCV1,GRD,1994,0.87,,,,
MCV1,GRD,1995,0.88,,,,
MCV1,GRD,1996,0.85,,,,
MCV1,GRD,1997,0.92,,,,
MCV1,GRD,1998,0.97,,,,
MCV1,GRD,1999,0.94,,,,
MCV1,GRD,2000,0.92,,,,
MCV1,GRD,2001,0.99,,,,
MCV1,GRD,2002,0.96,,,,
MCV1,GRD,2003,0.99,,,,
MCV1,GRD,2004,0.74,,,,
MCV1,GRD,2005,0.99,,,,
MCV1,GRD,2006,0.98,,,,
MCV1,GRD,2007,0.98,,,,
MCV1,GRD,2008,0.99,,,,
MCV1,GRD,2009,0.98,,,,
MCV1,GRD,2010,0.95,,,,
MCV1,GRD,2011,0.95,,,,
MCV1,GRD,2012,0.94,,,,
MCV1,GRD,2013,0.94,,,,
MCV1,GRD,2014,0.94,,,,
MCV1,GRD,2015,0.99,,,,
MCV1,GRD,2016,0.95,,,,
MCV1,GRD,2017,0.85,,,,
MCV1,GRD,2018,0.84,,,,
MCV1,GRD,2019,0.94,,,,
MCV1,GRD,2020,0.83,,,,
MCV1,GRD,2021,0.83,,,,
MCV1,GRD,2022,0.7557,,,,
MCV1,GRD,2023,0.7557,,,,
MCV1,GRD,2024,0.7557,,,,
MCV1,GTM,1975,0.0383333333333333,,,,
MCV1,GTM,1976,0.0766666666666667,,,,
MCV1,GTM,1977,0.115,,,,
MCV1,GTM,1978,0.153333333333333,,,,
MCV1,GTM,1979,0.191666666666667,,,,
MCV1,GTM,1980,0.23,,,,
MCV1,GTM,1981,0.08,,,,
MCV1,GTM,1982,0.12,,,,
MCV1,GTM,1983,0.09,,,,
MCV1,GTM,1984,0.24,,,,
MCV1,GTM,1985,0.23,,,,
MCV1,GTM,1986,0.55,,,,
MCV1,GTM,1987,0.24,,,,
MCV1,GTM,1988,0.55,,,,
MCV1,GTM,1989,0.6,,,,
MCV1,GTM,1990,0.68,,,,
MCV1,GTM,1991,0.49,,,,
MCV1,GTM,1992,0.59,,,,
MCV1,GTM,1993,0.71,,,,
MCV1,GTM,1994,0.66,,,,
MCV1,GTM,1995,0.83,,,,
MCV1,GTM,1996,0.69,,,,
MCV1,GTM,1997,0.74,,,,
MCV1,GTM,1998,0.79,,,,
MCV1,GTM,1999,0.83,,,,
MCV1,GTM,2000,0.86,,,,
MCV1,GTM,2001,0.91,,,,
MCV1,GTM,2002,0.92,,,,
MCV1,GTM,2003,0.94,,,,
MCV1,GTM,2004,0.95,,,,
MCV1,GTM,2005,0.93,,,,
MCV1,GTM,2006,0.95,,,,
MCV1,GTM,2007,0.86,,,,
MCV1,GTM,2008,0.96,,,,
MCV1,GTM,2009,0.92,,,,
MCV1,GTM,2010,0.93,,,,
MCV1,GTM,2011,0.89,,,,
MCV1,GTM,2012,0.93,,,,
MCV1,GTM,2013,0.85,,,,
MCV1,GTM,2014,0.67,,,,
MCV1,GTM,2015,0.77,,,,
MCV1,GTM,2016,0.86,,,,
MCV1,GTM,2017,0.86,,,,
MCV1,GTM,2018,0.87,,,,
MCV1,GTM,2019,0.87,,,,
MCV1,GTM,2020,0.87,,,,
MCV1,GTM,2021,0.87,,,,
MCV1,GTM,2022,0.87,,,,
MCV1,GTM,2023,0.87,,,,
MCV1,GTM,2024,0.87,,,,
MCV1,GUY,1982,0.68,,,,
MCV1,GUY,1983,0.51,,,,
MCV1,GUY,1984,0.56,,,,
MCV1,GUY,1985,0.4,,,,
MCV1,GUY,1986,0.42,,,,
MCV1,GUY,1987,0.52,,,,
MCV1,GUY,1988,0.55,,,,
MCV1,GUY,1989,0.69,,,,
MCV1,GUY,1990,0.73,,,,
MCV1,GUY,1991,0.76,,,,
MCV1,GUY,1992,0.73,,,,
MCV1,GUY,1993,0.92,,,,
MCV1,GUY,1994,0.83,,,,
MCV1,GUY,1995,0.77,,,,
MCV1,GUY,1996,0.91,,,,
MCV1,GUY,1997,0.82,,,,
MCV1,GUY,1998,0.93,,,,
MCV1,GUY,1999,0.87,,,,
MCV1,GUY,2000,0.86,,,,
MCV1,GUY,2001,0.92,,,,
MCV1,GUY,2002,0.93,,,,
MCV1,GUY,2003,0.89,,,,
MCV1,GUY,2004,0.88,,,,
MCV1,GUY,2005,0.92,,,,
MCV1,GUY,2006,0.9,,,,
MCV1,GUY,2007,0.96,,,,
MCV1,GUY,2008,0.95,,,,
MCV1,GUY,2009,0.97,,,,
MCV1,GUY,2010,0.95,,,,
MCV1,GUY,2011,0.98,,,,
MCV1,GUY,2012,0.99,,,,
MCV1,GUY,2013,0.99,,,,
MCV1,GUY,2014,0.99,,,,
MCV1,GUY,2015,0.99,,,,
MCV1,GUY,2016,0.99,,,,
MCV1,GUY,2017,0.99,,,,
MCV1,GUY,2018,0.98,,,,
MCV1,GUY,2019,0.9809,,,,
MCV1,GUY,2020,0.9817,,,,
MCV1,GUY,2021,0.98,,,,
MCV1,GUY,2022,0.98,,,,
MCV1,GUY,2023,0.98,,,,
MCV1,GUY,2024,0.98,,,,
MCV1,HND,1975,0.0516666666666666,,,,
MCV1,HND,1976,0.103333333333333,,,,
MCV1,HND,1977,0.155,,,,
MCV1,HND,1978,0.206666666666667,,,,
MCV1,HND,1979,0.258333333333333,,,,
MCV1,HND,1980,0.31,,,,
MCV1,HND,1981,0.34,,,,
MCV1,HND,1982,0.48,,,,
MCV1,HND,1983,0.49,,,,
MCV1,HND,1984,0.44,,,,
MCV1,HND,1985,0.53,,,,
MCV1,HND,1986,0.6,,,,
MCV1,HND,1987,0.57,,,,
MCV1,HND,1988,0.76,,,,
MCV1,HND,1989,0.94,,,,
MCV1,HND,1990,0.9,,,,
MCV1,HND,1991,0.86,,,,
MCV1,HND,1992,0.89,,,,
MCV1,HND,1993,0.94,,,,
MCV1,HND,1994,0.93,,,,
MCV1,HND,1995,0.89,,,,
MCV1,HND,1996,0.91,,,,
MCV1,HND,1997,0.89,,,,
MCV1,HND,1998,0.98,,,,
MCV1,HND,1999,0.98,,,,
MCV1,HND,2000,0.98,,,,
MCV1,HND,2001,0.99,,,,
MCV1,HND,2002,0.97,,,,
MCV1,HND,2003,0.95,,,,
MCV1,HND,2004,0.92,,,,
MCV1,HND,2005,0.96,,,,
MCV1,HND,2006,0.95,,,,
MCV1,HND,2007,0.94,,,,
MCV1,HND,2008,0.93,,,,
MCV1,HND,2009,0.98,,,,
MCV1,HND,2010,0.98,,,,
MCV1,HND,2011,0.97,,,,
MCV1,HND,2012,0.97,,,,
MCV1,HND,2013,0.97,,,,
MCV1,HND,2014,0.96,,,,
MCV1,HND,2015,0.96,,,,
MCV1,HND,2016,0.96,,,,
MCV1,HND,2017,0.96,,,,
MCV1,HND,2018,0.89,,,,
MCV1,HND,2019,0.8941,,,,
MCV1,HND,2020,0.898,,,,
MCV1,HND,2021,0.9018,,,,
MCV1,HND,2022,0.9055,,,,
MCV1,HND,2023,0.9091,,,,
MCV1,HND,2024,0.9125,,,,
MCV1,HRV,1975,0.146833333333333,,,,
MCV1,HRV,1976,0.293666666666667,,,,
MCV1,HRV,1977,0.4405,,,,
MCV1,HRV,1978,0.587333333333333,,,,
MCV1,HRV,1979,0.734166666666667,,,,
MCV1,HRV,1980,0.881,,,,
MCV1,HRV,1981,0.89,,,,
MCV1,HRV,1982,0.895,,,,
MCV1,HRV,1983,0.884,,,,
MCV1,HRV,1984,0.903,,,,
MCV1,HRV,1985,0.892,,,,
MCV1,HRV,1986,0.887,,,,
MCV1,HRV,1987,0.9,,,,
MCV1,HRV,1988,0.914,,,,
MCV1,HRV,1989,0.928,,,,
MCV1,HRV,1990,0.915,,,,
MCV1,HRV,1991,0.8885,,,,
MCV1,HRV,1992,0.9,,,,
MCV1,HRV,1993,0.9,,,,
MCV1,HRV,1994,0.9,,,,
MCV1,HRV,1995,0.92,,,,
MCV1,HRV,1996,0.92,,,,
MCV1,HRV,1997,0.91,,,,
MCV1,HRV,1998,0.91,,,,
MCV1,HRV,1999,0.92,,,,
MCV1,HRV,2000,0.93,,,,
MCV1,HRV,2001,0.94,,,,
MCV1,HRV,2002,0.95,,,,
MCV1,HRV,2003,0.94,,,,
MCV1,HRV,2004,0.96,,,,
MCV1,HRV,2005,0.96,,,,
MCV1,HRV,2006,0.95,,,,
MCV1,HRV,2007,0.96,,,,
MCV1,HRV,2008,0.96,,,,
MCV1,HRV,2009,0.95,,,,
MCV1,HRV,2010,0.96,,,,
MCV1,HRV,2011,0.96,,,,
MCV1,HRV,2012,0.95,,,,
MCV1,HRV,2013,0.94,,,,
MCV1,HRV,2014,0.94,,,,
MCV1,HRV,2015,0.93,,,,
MCV1,HRV,2016,0.9,,,,
MCV1,HRV,2017,0.89,,,,
MCV1,HRV,2018,0.93,,,,
MCV1,HRV,2019,0.93,,,,
MCV1,HRV,2020,0.91,,,,
MCV1,HRV,2021,0.89,,,,
MCV1,HRV,2022,0.8999,,,,
MCV1,HRV,2023,0.8999,,,,
MCV1,HRV,2024,0.8999,,,,
MCV1,HTI,1982,0.03,,,,
MCV1,HTI,1983,0.0600000000000001,,,,
MCV1,HTI,1984,0.08,,,,
MCV1,HTI,1985,0.21,,,,
MCV1,HTI,1986,0.26,,,,
MCV1,HTI,1987,0.23,,,,
MCV1,HTI,1988,0.59,,,,
MCV1,HTI,1989,0.31,,,,
MCV1,HTI,1990,0.31,,,,
MCV1,HTI,1991,0.35,,,,
MCV1,HTI,1992,0.39,,,,
MCV1,HTI,1993,0.44,,,,
MCV1,HTI,1994,0.48,,,,
MCV1,HTI,1995,0.49,,,,
MCV1,HTI,1996,0.5,,,,
MCV1,HTI,1997,0.52,,,,
MCV1,HTI,1998,0.53,,,,
MCV1,HTI,1999,0.54,,,,
MCV1,HTI,2000,0.55,,,,
MCV1,HTI,2001,0.55,,,,
MCV1,HTI,2002,0.56,,,,
MCV1,HTI,2003,0.57,,,,
MCV1,HTI,2004,0.57,,,,
MCV1,HTI,2005,0.58,,,,
MCV1,HTI,2006,0.59,,,,
MCV1,HTI,2007,0.6,,,,
MCV1,HTI,2008,0.62,,,,
MCV1,HTI,2009,0.63,,,,
MCV1,HTI,2010,0.64,,,,
MCV1,HTI,2011,0.65,,,,
MCV1,HTI,2012,0.66,,,,
MCV1,HTI,2013,0.68,,,,
MCV1,HTI,2014,0.69,,,,
MCV1,HTI,2015,0.69,,,,
MCV1,HTI,2016,0.69,,,,
MCV1,HTI,2017,0.69,,,,
MCV1,HTI,2018,0.69,,,,
MCV1,HTI,2019,0.698,,,,
MCV1,HTI,2020,0.7059,,,,
MCV1,HTI,2021,0.7137,,,,
MCV1,HTI,2022,0.7214,,,,
MCV1,HTI,2023,0.7289,,,,
MCV1,HTI,2024,0.7363,,,,
MCV1,HUN,1975,0.165,,,,
MCV1,HUN,1976,0.33,,,,
MCV1,HUN,1977,0.495,,,,
MCV1,HUN,1978,0.66,,,,
MCV1,HUN,1979,0.825,,,,
MCV1,HUN,1980,0.99,,,,
MCV1,HUN,1981,0.99,,,,
MCV1,HUN,1982,0.99,,,,
MCV1,HUN,1983,0.99,,,,
MCV1,HUN,1984,0.99,,,,
MCV1,HUN,1985,0.99,,,,
MCV1,HUN,1986,0.99,,,,
MCV1,HUN,1987,0.99,,,,
MCV1,HUN,1988,0.99,,,,
MCV1,HUN,1989,0.99,,,,
MCV1,HUN,1990,0.99,,,,
MCV1,HUN,1991,0.99,,,,
MCV1,HUN,1992,0.99,,,,
MCV1,HUN,1993,0.99,,,,
MCV1,HUN,1994,0.99,,,,
MCV1,HUN,1995,0.99,,,,
MCV1,HUN,1996,0.99,,,,
MCV1,HUN,1997,0.99,,,,
MCV1,HUN,1998,0.99,,,,
MCV1,HUN,1999,0.99,,,,
MCV1,HUN,2000,0.99,,,,
MCV1,HUN,2001,0.99,,,,
MCV1,HUN,2002,0.99,,,,
MCV1,HUN,2003,0.99,,,,
MCV1,HUN,2004,0.99,,,,
MCV1,HUN,2005,0.99,,,,
MCV1,HUN,2006,0.99,,,,
MCV1,HUN,2007,0.99,,,,
MCV1,HUN,2008,0.99,,,,
MCV1,HUN,2009,0.99,,,,
MCV1,HUN,2010,0.99,,,,
MCV1,HUN,2011,0.99,,,,
MCV1,HUN,2012,0.99,,,,
MCV1,HUN,2013,0.99,,,,
MCV1,HUN,2014,0.99,,,,
MCV1,HUN,2015,0.99,,,,
MCV1,HUN,2016,0.99,,,,
MCV1,HUN,2017,0.99,,,,
MCV1,HUN,2018,0.99,,,,
MCV1,HUN,2019,0.99,,,,
MCV1,HUN,2020,0.99,,,,
MCV1,HUN,2021,0.99,,,,
MCV1,HUN,2022,0.99,,,,
MCV1,HUN,2023,0.99,,,,
MCV1,HUN,2024,0.99,,,,
MCV1,IDN,1983,0.0600000000000001,,,,
MCV1,IDN,1984,0.13,,,,
MCV1,IDN,1985,0.26,,,,
MCV1,IDN,1986,0.45,,,,
MCV1,IDN,1987,0.48,,,,
MCV1,IDN,1988,0.51,,,,
MCV1,IDN,1989,0.54,,,,
MCV1,IDN,1990,0.58,,,,
MCV1,IDN,1991,0.61,,,,
MCV1,IDN,1992,0.65,,,,
MCV1,IDN,1993,0.68,,,,
MCV1,IDN,1994,0.66,,,,
MCV1,IDN,1995,0.63,,,,
MCV1,IDN,1996,0.79,,,,
MCV1,IDN,1997,0.77,,,,
MCV1,IDN,1998,0.77,,,,
MCV1,IDN,1999,0.77,,,,
MCV1,IDN,2000,0.76,,,,
MCV1,IDN,2001,0.76,,,,
MCV1,IDN,2002,0.72,,,,
MCV1,IDN,2003,0.74,,,,
MCV1,IDN,2004,0.76,,,,
MCV1,IDN,2005,0.77,,,,
MCV1,IDN,2006,0.79,,,,
MCV1,IDN,2007,0.76,,,,
MCV1,IDN,2008,0.76,,,,
MCV1,IDN,2009,0.74,,,,
MCV1,IDN,2010,0.78,,,,
MCV1,IDN,2011,0.8,,,,
MCV1,IDN,2012,0.82,,,,
MCV1,IDN,2013,0.81,,,,
MCV1,IDN,2014,0.75,,,,
MCV1,IDN,2015,0.75,,,,
MCV1,IDN,2016,0.76,,,,
MCV1,IDN,2017,0.75,,,,
MCV1,IDN,2018,0.75,,,,
MCV1,IDN,2019,0.753,,,,
MCV1,IDN,2020,0.7561,,,,
MCV1,IDN,2021,0.759,,,,
MCV1,IDN,2022,0.762,,,,
MCV1,IDN,2023,0.7649,,,,
MCV1,IDN,2024,0.7679,,,,
MCV1,IND,1985,0.01,,,,
MCV1,IND,1986,0.1,,,,
MCV1,IND,1987,0.24,,,,
MCV1,IND,1988,0.32,,,,
MCV1,IND,1989,0.42,,,,
MCV1,IND,1990,0.56,,,,
MCV1,IND,1991,0.43,,,,
MCV1,IND,1992,0.51,,,,
MCV1,IND,1993,0.59,,,,
MCV1,IND,1994,0.67,,,,
MCV1,IND,1995,0.72,,,,
MCV1,IND,1996,0.66,,,,
MCV1,IND,1997,0.55,,,,
MCV1,IND,1998,0.53,,,,
MCV1,IND,1999,0.56,,,,
MCV1,IND,2000,0.56,,,,
MCV1,IND,2001,0.57,,,,
MCV1,IND,2002,0.56,,,,
MCV1,IND,2003,0.6,,,,
MCV1,IND,2004,0.64,,,,
MCV1,IND,2005,0.68,,,,
MCV1,IND,2006,0.69,,,,
MCV1,IND,2007,0.7,,,,
MCV1,IND,2008,0.72,,,,
MCV1,IND,2009,0.78,,,,
MCV1,IND,2010,0.82,,,,
MCV1,IND,2011,0.84,,,,
MCV1,IND,2012,0.83,,,,
MCV1,IND,2013,0.83,,,,
MCV1,IND,2014,0.85,,,,
MCV1,IND,2015,0.87,,,,
MCV1,IND,2016,0.88,,,,
MCV1,IND,2017,0.9,,,,
MCV1,IND,2018,0.9,,,,
MCV1,IND,2019,0.9055,,,,
MCV1,IND,2020,0.9108,,,,
MCV1,IND,2021,0.9157,,,,
MCV1,IND,2022,0.9205,,,,
MCV1,IND,2023,0.925,,,,
MCV1,IND,2024,0.9292,,,,
MCV1,IRL,1983,0.1,,,,
MCV1,IRL,1984,0.1,,,,
MCV1,IRL,1985,0.63,,,,
MCV1,IRL,1986,0.65,,,,
MCV1,IRL,1987,0.66,,,,
MCV1,IRL,1988,0.68,,,,
MCV1,IRL,1989,0.78,,,,
MCV1,IRL,1990,0.78,,,,
MCV1,IRL,1991,0.78,,,,
MCV1,IRL,1992,0.78,,,,
MCV1,IRL,1993,0.78,,,,
MCV1,IRL,1994,0.78,,,,
MCV1,IRL,1995,0.77,,,,
MCV1,IRL,1996,0.77,,,,
MCV1,IRL,1997,0.77,,,,
MCV1,IRL,1998,0.77,,,,
MCV1,IRL,1999,0.77,,,,
MCV1,IRL,2000,0.79,,,,
MCV1,IRL,2001,0.73,,,,
MCV1,IRL,2002,0.73,,,,
MCV1,IRL,2003,0.78,,,,
MCV1,IRL,2004,0.81,,,,
MCV1,IRL,2005,0.84,,,,
MCV1,IRL,2006,0.86,,,,
MCV1,IRL,2007,0.87,,,,
MCV1,IRL,2008,0.89,,,,
MCV1,IRL,2009,0.9,,,,
MCV1,IRL,2010,0.9,,,,
MCV1,IRL,2011,0.92,,,,
MCV1,IRL,2012,0.92,,,,
MCV1,IRL,2013,0.93,,,,
MCV1,IRL,2014,0.93,,,,
MCV1,IRL,2015,0.93,,,,
MCV1,IRL,2016,0.92,,,,
MCV1,IRL,2017,0.92,,,,
MCV1,IRL,2018,0.92,,,,
MCV1,IRL,2019,0.91,,,,
MCV1,IRL,2020,0.92,,,,
MCV1,IRL,2021,0.9,,,,
MCV1,IRL,2022,0.9,,,,
MCV1,IRL,2023,0.9,,,,
MCV1,IRL,2024,0.9,,,,
MCV1,IRN,1975,0.065,,,,
MCV1,IRN,1976,0.13,,,,
MCV1,IRN,1977,0.195,,,,
MCV1,IRN,1978,0.26,,,,
MCV1,IRN,1979,0.325,,,,
MCV1,IRN,1980,0.39,,,,
MCV1,IRN,1981,0.48,,,,
MCV1,IRN,1982,0.55,,,,
MCV1,IRN,1983,0.38,,,,
MCV1,IRN,1984,0.38,,,,
MCV1,IRN,1985,0.62,,,,
MCV1,IRN,1986,0.55,,,,
MCV1,IRN,1987,0.55,,,,
MCV1,IRN,1988,0.83,,,,
MCV1,IRN,1989,0.79,,,,
MCV1,IRN,1990,0.85,,,,
MCV1,IRN,1991,0.84,,,,
MCV1,IRN,1992,0.96,,,,
MCV1,IRN,1993,0.96,,,,
MCV1,IRN,1994,0.97,,,,
MCV1,IRN,1995,0.95,,,,
MCV1,IRN,1996,0.99,,,,
MCV1,IRN,1997,0.95,,,,
MCV1,IRN,1998,0.99,,,,
MCV1,IRN,1999,0.99,,,,
MCV1,IRN,2000,0.99,,,,
MCV1,IRN,2001,0.96,,,,
MCV1,IRN,2002,0.99,,,,
MCV1,IRN,2003,0.99,,,,
MCV1,IRN,2004,0.96,,,,
MCV1,IRN,2005,0.94,,,,
MCV1,IRN,2006,0.99,,,,
MCV1,IRN,2007,0.97,,,,
MCV1,IRN,2008,0.98,,,,
MCV1,IRN,2009,0.99,,,,
MCV1,IRN,2010,0.99,,,,
MCV1,IRN,2011,0.99,,,,
MCV1,IRN,2012,0.98,,,,
MCV1,IRN,2013,0.98,,,,
MCV1,IRN,2014,0.99,,,,
MCV1,IRN,2015,0.99,,,,
MCV1,IRN,2016,0.99,,,,
MCV1,IRN,2017,0.99,,,,
MCV1,IRN,2018,0.99,,,,
MCV1,IRN,2019,0.99,,,,
MCV1,IRN,2020,0.99,,,,
MCV1,IRN,2021,0.98,,,,
MCV1,IRN,2022,0.98,,,,
MCV1,IRN,2023,0.98,,,,
MCV1,IRN,2024,0.98,,,,
MCV1,IRQ,1975,0.015,,,,
MCV1,IRQ,1976,0.03,,,,
MCV1,IRQ,1977,0.045,,,,
MCV1,IRQ,1978,0.0600000000000001,,,,
MCV1,IRQ,1979,0.075,,,,
MCV1,IRQ,1980,0.09,,,,
MCV1,IRQ,1981,0.1,,,,
MCV1,IRQ,1982,0.11,,,,
MCV1,IRQ,1983,0.12,,,,
MCV1,IRQ,1984,0.25,,,,
MCV1,IRQ,1985,0.7,,,,
MCV1,IRQ,1986,0.75,,,,
MCV1,IRQ,1987,0.91,,,,
MCV1,IRQ,1988,0.85,,,,
MCV1,IRQ,1989,0.79,,,,
MCV1,IRQ,1990,0.75,,,,
MCV1,IRQ,1991,0.71,,,,
MCV1,IRQ,1992,0.67,,,,
MCV1,IRQ,1993,0.63,,,,
MCV1,IRQ,1994,0.72,,,,
MCV1,IRQ,1995,0.8,,,,
MCV1,IRQ,1996,0.82,,,,
MCV1,IRQ,1997,0.85,,,,
MCV1,IRQ,1998,0.88,,,,
MCV1,IRQ,1999,0.9,,,,
MCV1,IRQ,2000,0.86,,,,
MCV1,IRQ,2001,0.82,,,,
MCV1,IRQ,2002,0.77,,,,
MCV1,IRQ,2003,0.73,,,,
MCV1,IRQ,2004,0.69,,,,
MCV1,IRQ,2005,0.69,,,,
MCV1,IRQ,2006,0.62,,,,
MCV1,IRQ,2007,0.64,,,,
MCV1,IRQ,2008,0.76,,,,
MCV1,IRQ,2009,0.81,,,,
MCV1,IRQ,2010,0.75,,,,
MCV1,IRQ,2011,0.8,,,,
MCV1,IRQ,2012,0.74,,,,
MCV1,IRQ,2013,0.72,,,,
MCV1,IRQ,2014,0.68,,,,
MCV1,IRQ,2015,0.71,,,,
MCV1,IRQ,2016,0.8,,,,
MCV1,IRQ,2017,0.85,,,,
MCV1,IRQ,2018,0.83,,,,
MCV1,IRQ,2019,0.8315,,,,
MCV1,IRQ,2020,0.833,,,,
MCV1,IRQ,2021,0.8345,,,,
MCV1,IRQ,2022,0.8359,,,,
MCV1,IRQ,2023,0.8374,,,,
MCV1,IRQ,2024,0.8388,,,,
MCV1,ISL,1983,0.81,,,,
MCV1,ISL,1984,0.96,,,,
MCV1,ISL,1985,0.96,,,,
MCV1,ISL,1986,0.95,,,,
